rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
14,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,13,21,2534894
27,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,Taylor Swift,3,24,84,1811814
32,spotify:track:3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man,Taylor Swift,4,29,14,1681114
48,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,45,14,1303158
51,spotify:track:2Rk4JlNc2TPmZe2af99d45,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1,50,133,1203944
69,spotify:track:43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,Taylor Swift,6,63,14,1039392
113,spotify:track:4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,Taylor Swift,16,95,14,857839
139,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift,Miss Americana & The Heartbreak Prince,Taylor Swift,15,120,14,779078
143,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,Taylor Swift,I Think He Knows,Taylor Swift,13,122,14,774793
146,spotify:track:3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,Taylor Swift,9,128,39,768678
154,spotify:track:1LLXZFeAHK9R4xUramtUKw,Taylor Swift,London Boy,Taylor Swift,25,140,14,753066
158,spotify:track:12M5uqx0ZuwkpLp5rJim1a,Taylor Swift,Cornelia Street,Taylor Swift,23,137,14,747402
189,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Taylor Swift,Death By A Thousand Cuts,Taylor Swift,26,165,14,662205
