rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,album,release_date,days_since_release
5,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,7,259,4563674,electropop; pop; synthpop; industrial pop; synthwave,Lover,,
24,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,27,226,2267437,pop; synthpop; love at first listen; taylor swift; 1989,1989,,
26,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,26,696,2244825,pop; love at first listen; 2014; female vocalists; best of 2014,1989,,
38,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,40,367,1907490,rock; grunge; 90s; test-tag; batch-test,Midnights [Clean],,
42,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,44,270,1871034,pop; country; love; indie folk; country pop,You Belong With Me,,
48,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,61,256,1720839,dream pop; folk; folk pop; indie pop; indie,folklore: the long pond studio sessions (from the Disney+ special),,
60,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,72,322,1607393,folk pop; folk; chamber pop; singer-songwriter; indie,Now That's What I Call Music! Vol. 76,,
71,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,73,434,1513499,pop; electropop; gospel; edm; exile,Golden Collection,,
85,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,82,241,1392399,pop; screamo; brutal death metal; metal; overrated,Midnights,,
113,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,54,112,160,1243756,pop; 2014; haters gonna hate; taylor swift; love at first listen,1989,,
145,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,155,59,1158091,country pop; pop rock; power pop; country; overrated,Kids Hits 2022,,
172,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,182,78,1075401,overrated; country; country pop; rock; singer songwriter,Best Of 2021: Summer Lounge,,
