rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
12,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,7,15,2541135
18,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,13,15,2232119
48,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,2,41,15,1597798
72,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,4,58,15,1199865
76,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,60,15,1167175
78,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,5,62,15,1154052
110,spotify:track:0ZNU020wNYvgW84iljPkPP,Taylor Swift,mirrorball,Taylor Swift,8,92,15,970849
112,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,14,94,15,963633
114,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,seven,Taylor Swift,10,97,15,957909
130,spotify:track:7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,this is me trying,Taylor Swift,12,107,15,891475
134,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,illicit affairs,Taylor Swift,13,115,15,876816
138,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,betty,Taylor Swift,17,117,15,870951
164,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,mad woman,Taylor Swift,16,140,15,760459
192,spotify:track:08fa9LFcFBTcilB3iq2e2A,Taylor Swift,epiphany,Taylor Swift,19,156,15,681501
