rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",1,1,3,"14929887"
2,"spotify:track:3yWuTOYDztXjZxdE2cIRUa","Taylor Swift","Opalite","Taylor Swift",2,2,3,"11085816"
3,"spotify:track:1jgTiNob5cVyXeJ3WgX5bL","Taylor Swift","Elizabeth Taylor","Taylor Swift",2,3,3,"10078637"
4,"spotify:track:03bTIHJElXZ0O0jqOQvAbY","Taylor Swift","Father Figure","Taylor Swift",4,4,3,"8873721"
5,"spotify:track:5ylJtmaWPJ33cW3En7WOu0","Taylor Swift","Wood","Taylor Swift",5,5,3,"7682035"
6,"spotify:track:1appZ3c336FkPvCuywfmrs","Taylor Swift","CANCELLED!","Taylor Swift",6,6,3,"7603174"
7,"spotify:track:2TEQvxxQabwLQMqWMg1qGu","Taylor Swift","Wi$h Li$t","Taylor Swift",7,9,3,"7502362"
8,"spotify:track:5eXgqtg3T8Av0m1FUaGHex","Taylor Swift, Sabrina Carpenter","The Life of a Showgirl (feat. Sabrina Carpenter)","Taylor Swift",7,7,3,"7481942"
9,"spotify:track:2x3mwb96B6TquRqMtbxUE1","Taylor Swift","Actually Romantic","Taylor Swift",6,8,3,"7444169"
10,"spotify:track:62HoDY1Km6lm47haFpUn9c","Taylor Swift","Eldest Daughter","Taylor Swift",5,10,3,"7353046"
11,"spotify:track:62V2ZHslgQV98gH4AuVXnr","Taylor Swift","Ruin The Friendship","Taylor Swift",10,11,3,"7071163"
12,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",1,13,106,"6811040"
13,"spotify:track:4qmFC3Jz5aQ0erlk2OSi2X","Taylor Swift","Honey","Taylor Swift",12,12,3,"6211391"
14,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",1,14,201,"4900989"
15,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",1,15,241,"3899229"
16,"spotify:track:1qbmS6ep2hbBRaEZFpn7BX","Olivia Dean","Man I Need","PLG - Capitol",3,16,47,"3848350"
17,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,18,143,"3757863"
18,"spotify:track:02sy7FAs8dkDNYsHp4Ul3f","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Soda Pop","K-Pop Demon Hunters",3,17,105,"3551602"
19,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",7,24,108,"3091419"
20,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",3,20,105,"3083377"
21,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",1,21,507,"3032281"
22,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,19,416,"2998030"
23,"spotify:track:1dByUyyoRKL99fJJ6VCQzb","Tate McRae","TIT FOR TAT","RCA Records Label",5,22,10,"2799905"
