rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
3,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,3,13,3876475
12,spotify:track:3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man,Taylor Swift,4,10,6,2755438
18,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,Taylor Swift,3,16,76,2455678
22,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,19,6,2131852
28,spotify:track:43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,Taylor Swift,6,22,6,1933941
31,spotify:track:2Rk4JlNc2TPmZe2af99d45,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1,30,125,1789917
35,spotify:track:4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,Taylor Swift,16,31,6,1677503
41,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift,Miss Americana & The Heartbreak Prince,Taylor Swift,15,33,6,1555555
43,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,Taylor Swift,I Think He Knows,Taylor Swift,13,36,6,1532082
45,spotify:track:3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,Taylor Swift,9,39,31,1493759
46,spotify:track:12M5uqx0ZuwkpLp5rJim1a,Taylor Swift,Cornelia Street,Taylor Swift,23,41,6,1460460
49,spotify:track:1LLXZFeAHK9R4xUramtUKw,Taylor Swift,London Boy,Taylor Swift,25,44,6,1433421
57,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Taylor Swift,Death By A Thousand Cuts,Taylor Swift,26,50,6,1319297
63,spotify:track:1SymEzIT3H8UZfibCs3TYi,Taylor Swift,Afterglow,Taylor Swift,38,57,6,1161604
72,spotify:track:5hQSXkFgbxjZo9uCwd11so,Taylor Swift,False God,Taylor Swift,34,63,6,1094752
86,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,"Taylor Swift, The Chicks",Soon You’ll Get Better (feat. The Chicks),Taylor Swift,31,69,6,991925
96,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,Daylight,Taylor Swift,42,82,6,955657
117,spotify:track:1SmiQ65iSAbPto6gPFlBYm,Taylor Swift,It’s Nice To Have A Friend,Taylor Swift,44,97,6,863392
