rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
2,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,30,7423491,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
4,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,7,30,4261513,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
22,spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Taylor Swift,Elizabeth Taylor,Taylor Swift,2,27,30,2380374,who put katy perry?; pop; baroque pop; soty; halsey,True,The Life of a Showgirl,,
42,spotify:track:03bTIHJElXZ0O0jqOQvAbY,Taylor Swift,Father Figure,Taylor Swift,4,36,30,2047997,soty; best of 2025; synthpop; pop; female vocalist,True,The Life of a Showgirl,,
57,spotify:track:5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,6,52,30,1831718,pop; power pop; rnb; disco; acid rock,True,,,
64,spotify:track:2TEQvxxQabwLQMqWMg1qGu,Taylor Swift,Wi$h Li$t,Taylor Swift,7,60,30,1773661,pop; synthpop; fav; synth pop; dream,True,The Life of a Showgirl,,
78,spotify:track:5ylJtmaWPJ33cW3En7WOu0,Taylor Swift,Wood,Taylor Swift,5,77,30,1600428,pop; funk; disco; sexy; 70s,True,The Life of a Showgirl,,
86,spotify:track:2x3mwb96B6TquRqMtbxUE1,Taylor Swift,Actually Romantic,Taylor Swift,6,83,30,1559673,pop rock; power pop; best of 2025; ended flopli xcx; disco,True,The Life of a Showgirl,,
95,spotify:track:1appZ3c336FkPvCuywfmrs,Taylor Swift,CANCELLED!,Taylor Swift,5,90,30,1509542,pop; soty; rock; female vocalist; singer-songwriter,True,The Life of a Showgirl,,
124,spotify:track:62V2ZHslgQV98gH4AuVXnr,Taylor Swift,Ruin The Friendship,Taylor Swift,10,122,30,1400181,pop; country pop; peter; soft rock; country,True,The Life of a Showgirl,,
125,spotify:track:62HoDY1Km6lm47haFpUn9c,Taylor Swift,Eldest Daughter,Taylor Swift,5,120,30,1393644,pop; 2020s; sad; experimental; ballad,True,The Life of a Showgirl,,
184,spotify:track:4qmFC3Jz5aQ0erlk2OSi2X,Taylor Swift,Honey,Taylor Swift,12,166,30,1234860,pop; rnb; soft rock; metal; power pop,True,The Life of a Showgirl,,
