rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:479TjlDwB0JAyPjZjxFah8","Kaaris, Kalash Criminel, Freeze corleone","Apocalypse","OG Records",1,-1,1,"413504"
2,"spotify:track:6HTJgY7iWWlVLSDHsfHePf","Ninho","Jefe","Rec. 118 / Mal Luné Music",1,1,58,"345978"
3,"spotify:track:5S12Ds2RswM2ITC0u1J01f","Ninho","VVS","Rec. 118 / Mal Luné Music",2,2,58,"277477"
4,"spotify:track:15WohOh6HPF4H4rxgtsElD","Kaaris, Kalash Criminel","C'est nous les O.G","OG Records",4,-1,1,"252095"
5,"spotify:track:2lyJnKDM6J1wtvcWYUCYUD","Kaaris, Kalash Criminel","Les abymes","OG Records",5,-1,1,"231185"
6,"spotify:track:6VOUfCrjmxH62oijWgbC6O","Orelsan","Jour meilleur","7TH Magnitude / Strong Ninja",1,3,71,"226717"
7,"spotify:track:3gAEAmxdP1GIjgQ3Zud2mE","Angèle, Damso","Démons","Angèle VL Records",4,5,57,"219112"
8,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",4,6,74,"217360"
9,"spotify:track:6RkusvVLSW6i29LiUWyg8w","Kaaris, Kalash Criminel","Shooter","OG Records",9,-1,1,"213439"
10,"spotify:track:46vfSYsDJZaNQcD4YvT8GD","Naps, GIMS","Best life","OK Many Industrie/13ème Art Music",2,7,122,"202373"
11,"spotify:track:7bp3zmEvpHLa0h32nhDUkB","Stromae","L’enfer","Universal Music Division Carthage Music",1,4,20,"196988"
12,"spotify:track:1ObUIebNfOVxqVbfAt6VL0","Kaaris, Kalash Criminel","Tchalla","OG Records",12,138,33,"196845"
13,"spotify:track:5dn682Rt0UyDfk2RGG5kJJ","Kaaris, Kalash Criminel","Tu dois des sous","OG Records",13,190,10,"189728"
14,"spotify:track:1s5VDexKohgvhplbdpYKBk","Kaaris, Kalash Criminel","Angle mort","OG Records",14,-1,1,"189423"
15,"spotify:track:0Kvkx0NcqsdYOhQzYfDuDZ","Ziak","Fixette - Bonus","Universal Music Division Capitol Music France",1,8,139,"186546"
16,"spotify:track:1r9xUipOqoNwggBpENDsvJ","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",8,9,90,"185138"
17,"spotify:track:5znUzH4tfXe4glY0xXia7S","Kaaris, Kalash Criminel","Goudronné","OG Records",17,-1,1,"179343"
18,"spotify:track:0YLuv7i1ZU2zBXv22T8Vh0","Kaaris, Kalash Criminel","Sur le banc","OG Records",18,-1,1,"178321"
19,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",10,15,188,"173935"
20,"spotify:track:78cYGQUXUNS5LZuNRzeqk7","Ronisia","Mélodie (Tatami)","Epic",20,-1,1,"171946"
21,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",7,10,141,"170906"
22,"spotify:track:6sutxiq0dIw77z0rCB3Ekk","1PLIKÉ140","CANADA","Universal Music Division Capitol Music France",13,13,22,"166649"
23,"spotify:track:5eofynlIG1iDavlmKur6ju","Freeze corleone, ASHE 22","SCELLÉ PART. 4","Mangemort Squad Records",23,-1,1,"165840"
24,"spotify:track:71nvWpjtSxGrRKewm0pziK","Kaaris, Kalash Criminel","BBL","OG Records",24,-1,1,"165295"
25,"spotify:track:2JFBYWxcJlt1PubMJYVjc0","Ronisia, Ninho","Suis-moi (feat. Ninho)","Epic",25,-1,1,"165080"
26,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",2,19,170,"164091"
27,"spotify:track:2O9enJqAqs46tfBlGhLsnW","Le classico organisé, Koba LaD, Naps, PLK, Jul, SCH, Gazo, Kofs, Soso Maness, Guy2Bezbar","Le classico organisé","Rien 100 Rien",1,14,85,"163852"
