rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
21,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,6,173,4806334,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
53,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,29,281,2232585,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
61,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,35,610,2113986,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
65,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,38,140,2071153,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
87,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,63,22,1786461,pop rock; rock; indie rock; pop; country rock,True,,,
90,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,58,236,1733292,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
98,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,74,155,1653652,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
129,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,98,170,1438593,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
130,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,97,348,1434410,pop; electropop; gospel; edm; exile,True,Golden Collection,,
133,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,105,184,1417816,pop; country; love; indie folk; country pop,True,You Belong With Me,,
174,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,135,22,1257389,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
186,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,186,86,1212361,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
