rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,1,-1,1,7268039
3,spotify:track:0sY6ZUTh4yoctD8VIXz339,Taylor Swift,champagne problems,Taylor Swift,3,-1,1,5799455
4,spotify:track:5BK0uqwY9DNfZ630STAEaq,Taylor Swift,gold rush,Taylor Swift,4,-1,1,5295108
5,spotify:track:6NriykdkRrjQMZo1sfVYUo,"Taylor Swift, HAIM","no body, no crime (feat. HAIM)",Taylor Swift,5,-1,1,5143103
6,spotify:track:4GBkffrtA51p17JH35irGA,Taylor Swift,‘tis the damn season,Taylor Swift,6,-1,1,5080811
7,spotify:track:0PurA4JVJ8YQgSVopY8fn6,Taylor Swift,tolerate it,Taylor Swift,7,-1,1,4735673
9,spotify:track:73YUReisjb3A9ActdLLjJQ,Taylor Swift,happiness,Taylor Swift,9,-1,1,4448147
11,spotify:track:4tyX1rw9X309WkEdh2As4B,"Taylor Swift, The National",coney island (feat. The National),Taylor Swift,11,-1,1,3934030
12,spotify:track:3w9VRlKPvNxj40RdUGRweH,Taylor Swift,dorothea,Taylor Swift,12,-1,1,3922698
15,spotify:track:19CSr8rwW05VJL2F91KFNK,Taylor Swift,ivy,Taylor Swift,15,-1,1,3768222
16,spotify:track:0AaV4MJrgmLV3XhoiWXjjb,"Taylor Swift, Bon Iver",evermore (feat. Bon Iver),Taylor Swift,16,-1,1,3741047
18,spotify:track:0vVMlbdYx2080Oa9FndPZr,Taylor Swift,long story short,Taylor Swift,18,-1,1,3498069
20,spotify:track:1XjHRolIXL2M1EEOUsGGR4,Taylor Swift,cowboy like me,Taylor Swift,20,-1,1,3428061
24,spotify:track:7vBNFh3NIZTj6tB5s1IBjE,Taylor Swift,marjorie,Taylor Swift,24,-1,1,3253469
28,spotify:track:3uayvzcbqFydIbgUeC6EJh,Taylor Swift,closure,Taylor Swift,28,-1,1,3079442
157,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,111,88,1047990
171,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,128,70,982272
