rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
6,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,4,166,4671336,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
44,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,35,274,2144798,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
45,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,39,603,2139827,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
46,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,31,15,2126105,pop rock; rock; indie rock; pop; country rock,True,,,
49,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,41,133,2081169,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
68,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,58,229,1766850,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
80,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,65,148,1650349,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
102,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,86,15,1457307,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
103,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,93,341,1457081,pop; electropop; gospel; edm; exile,True,Golden Collection,,
113,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,102,177,1410516,pop; country; love; indie folk; country pop,True,You Belong With Me,,
128,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,116,163,1340350,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
144,spotify:track:79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),Taylor Swift,2,121,15,1277511,country pop; country; pop rock; pop; ballad,True,Speak Now (Taylor's Version),,
178,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,175,79,1171685,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
179,spotify:track:7G0gBu6nLdhFDPRLc0HdDG,Taylor Swift,Mine (Taylor's Version),Taylor Swift,1,153,15,1169823,pop rock; country pop; country; pop; country rock,True,Speak Now (Taylor's Version),,
198,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,41,181,197,1125251,country; pop; taylor swift; love; country pop,True,Speak Now,,
