rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
23,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,24,207,2498729
36,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,36,99,2154338
58,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,57,59,536,1697965
60,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,72,162,1673872
74,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,74,74,66,1586843
89,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,81,130,1505318
97,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,105,81,1469790
107,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,110,274,1386060
141,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,152,60,1236617
142,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,154,205,1232947
