rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
12,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,12,135,3044654,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
25,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,27,243,2380959,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
40,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,40,43,572,2026110,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
53,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,53,55,102,1835770,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
63,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,66,198,1703401,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
67,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,70,117,1681191,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
72,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,74,166,1599408,country; pop; taylor swift; love; country pop,True,Speak Now,,
100,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,105,310,1425507,pop; electropop; gospel; edm; exile,True,Golden Collection,,
113,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,131,146,1341698,pop; country; love; indie folk; country pop,True,You Belong With Me,,
160,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,163,133,1197120,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
173,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,177,48,1152216,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
