rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
1,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,10,11013003,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
2,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,2,10,7359178,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
4,spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Taylor Swift,Elizabeth Taylor,Taylor Swift,2,4,10,5311780,who put katy perry?; pop; baroque pop; soty; halsey,True,The Life of a Showgirl,,
6,spotify:track:03bTIHJElXZ0O0jqOQvAbY,Taylor Swift,Father Figure,Taylor Swift,4,5,10,4696493,soty; best of 2025; synthpop; pop; female vocalist,True,The Life of a Showgirl,,
7,spotify:track:5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,6,6,10,4034860,pop; power pop; rnb; disco; acid rock,True,,,
8,spotify:track:2TEQvxxQabwLQMqWMg1qGu,Taylor Swift,Wi$h Li$t,Taylor Swift,7,8,10,3997300,pop; synthpop; fav; synth pop; dream,True,The Life of a Showgirl,,
9,spotify:track:5ylJtmaWPJ33cW3En7WOu0,Taylor Swift,Wood,Taylor Swift,5,7,10,3944847,pop; funk; disco; sexy; 70s,True,The Life of a Showgirl,,
13,spotify:track:2x3mwb96B6TquRqMtbxUE1,Taylor Swift,Actually Romantic,Taylor Swift,6,11,10,3807833,pop rock; power pop; best of 2025; ended flopli xcx; disco,True,The Life of a Showgirl,,
14,spotify:track:1appZ3c336FkPvCuywfmrs,Taylor Swift,CANCELLED!,Taylor Swift,5,9,10,3748127,pop; soty; rock; female vocalist; singer-songwriter,True,The Life of a Showgirl,,
15,spotify:track:62HoDY1Km6lm47haFpUn9c,Taylor Swift,Eldest Daughter,Taylor Swift,5,13,10,3521054,pop; 2020s; sad; experimental; ballad,True,The Life of a Showgirl,,
17,spotify:track:62V2ZHslgQV98gH4AuVXnr,Taylor Swift,Ruin The Friendship,Taylor Swift,10,15,10,3412252,pop; country pop; peter; soft rock; country,True,The Life of a Showgirl,,
19,spotify:track:4qmFC3Jz5aQ0erlk2OSi2X,Taylor Swift,Honey,Taylor Swift,12,18,10,2993722,pop; rnb; soft rock; metal; power pop,True,The Life of a Showgirl,,
