rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
22,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,22,199,2469158,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
50,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,58,91,1771337,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
61,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,70,122,1575633,country; pop; taylor swift; love; country pop,True,Speak Now,,
64,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,64,77,528,1555054,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
84,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,84,104,58,1390085,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
87,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,115,154,1378040,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
96,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,107,73,1322959,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
122,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,141,266,1236678,pop; electropop; gospel; edm; exile,True,Golden Collection,,
145,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,164,52,1162398,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
158,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,174,197,1125668,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
191,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,198,16,1035124,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
