rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
37,spotify:track:6uFsE1JgZ20EXyU0JQZbUR,Taylor Swift,Look What You Made Me Do,Taylor Swift,12,37,17,59090,pop; electropop; dance; electroclash; reputation,True,Look What You Made Me Do,,
142,spotify:track:19WjVVgXjdKXfLXoaDPwTM,Taylor Swift,...Ready For It?,Taylor Swift,96,137,7,22838,pop; electropop; 2017; industrial; edm,True,...Ready for It?,2023-03-20,-2017
196,spotify:track:3NdDpSvN911VPGivFlV5d0,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2,-1,246,17633,pop; rnb; soundtrack; taylor swift; zayn,True,,,
