rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
3,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,3,3,144,3885150,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
27,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,26,252,2306325,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
32,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,32,36,581,2206948,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
39,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,39,40,111,2090671,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
57,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,58,207,1794977,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
59,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,63,126,1784643,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
62,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,59,175,1783408,country; pop; taylor swift; love; country pop,True,Speak Now,,
86,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,83,319,1517463,pop; electropop; gospel; edm; exile,True,Golden Collection,,
91,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,97,155,1471225,pop; country; love; indie folk; country pop,True,You Belong With Me,,
138,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,135,142,1270463,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
145,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,155,57,1242424,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
186,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,178,236,1140441,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
