rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
5,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,5,179,4724107,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
24,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,15,176,2756729,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
36,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,39,287,2224985,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
41,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,48,616,2113807,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
48,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,49,146,2084793,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
61,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,60,242,1848146,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
77,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,78,28,1658762,pop rock; rock; indie rock; pop; country rock,True,,,
85,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,87,161,1599066,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
103,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,108,190,1477543,pop; country; love; indie folk; country pop,True,You Belong With Me,,
106,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,113,354,1467055,pop; electropop; gospel; edm; exile,True,Golden Collection,,
166,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,169,28,1208856,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
169,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,179,92,1203274,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
196,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,-1,18,1146936,country pop; pop rock; power pop; country; overrated,True,Kids Hits 2022,,
