pop_rank,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank
8,25,spotify:track:2VjtYe7gpfUi2OkGxR2O2z,Taylor Swift,Look What You Made Me Do,Taylor Swift,23,49,4,58751,pop; electropop; dance; electroclash; reputation,True,Look What You Made Me Do,,,17.0
46,180,spotify:track:3NdDpSvN911VPGivFlV5d0,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2,-1,235,18786,pop; rnb; soundtrack; taylor swift; zayn,True,,,,
