rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,album,release_date,days_since_release
5,spotify:track:1Iq8oo9XkmmvCQiGOfORiz,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1,5,10,4072746,pop; synthpop; synthwave; electropop; masterpiece,1989 (Taylor’s Version) (Deluxe),,
6,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,8,273,4037989,electropop; pop; synthpop; industrial pop; synthwave,Lover,,
14,spotify:track:5KD6AEm19QnMbfWpfoOHMl,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,2,14,10,2933421,from the vault; synthpop; dance-pop; female vocalist; alt-pop,1989 (Taylor’s Version) (Deluxe),,
20,spotify:track:71BqAINEnezjQfxE4VuJfq,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,2,20,10,2443174,synthpop; pop; dream pop; female vocalists; singer song writer,1989 (Taylor’s Version) (Deluxe),,
24,spotify:track:4NioO5R9sHEZh4cGzMHyNt,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,4,25,10,2217951,pop; synthpop; pop rock; female vocalists; singer songwriter,1989 (Taylor’s Version) (Deluxe),,
42,spotify:track:1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,Style (Taylor's Version),Taylor Swift,1,37,10,1863915,better than original; pop; pop perfection; synthpop; synthwave,1989 (Taylor's Version),,
53,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,51,381,1713594,rock; grunge; 90s; test-tag; batch-test,Midnights [Clean],,
55,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,55,284,1711345,pop; country; love; indie folk; country pop,You Belong With Me,,
58,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,63,240,1628840,pop; synthpop; love at first listen; taylor swift; 1989,1989,,
59,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,62,710,1622126,pop; love at first listen; 2014; female vocalists; best of 2014,1989,,
61,spotify:track:1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,Wildest Dreams (Taylor's Version),Taylor Swift,12,54,82,1608103,pop; dream pop; synthpop; ballad; lana del rey -ish,1989 (Taylor's Version),,
65,spotify:track:45wMBGri1PORPjM9PwFfrS,Taylor Swift,Blank Space (Taylor's Version),Taylor Swift,3,52,10,1574518,electropop; pop; synthpop; teen pop; taylor swift,1989 (Taylor's Version),,
67,spotify:track:6T0sEnqjmHISIKwFETeeiP,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,9,57,10,1552184,synthpop; from the vault; synth pop; amazing; suburban legends,1989 (Taylor’s Version) (Deluxe),,
77,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,90,270,1458628,dream pop; folk; folk pop; indie pop; indie,folklore: the long pond studio sessions (from the Disney+ special),,
88,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,102,336,1405003,folk pop; folk; chamber pop; singer-songwriter; indie,Now That's What I Call Music! Vol. 76,,
94,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,100,448,1354822,pop; electropop; gospel; edm; exile,Golden Collection,,
96,spotify:track:045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,Out Of The Woods (Taylor's Version),Taylor Swift,8,78,10,1351684,synthpop; electropop; my top songs; pop; goodgirl owns this song,1989 (Taylor's Version),,
119,spotify:track:1hR8BSuEqPCCZfv93zzzz9,Taylor Swift,Welcome To New York (Taylor's Version),Taylor Swift,6,93,10,1243235,synthpop; electropop; pop; female vocalist; disco,1989 (Taylor's Version),,
146,spotify:track:2vPMoMDXxu9uX1igWZmXSG,Taylor Swift,New Romantics (Taylor's Version),Taylor Swift,15,117,10,1164665,synthpop; female vocalist; electropop; pop; radio,1989 (Taylor's Version),,
172,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,185,83,1095800,overrated; country; country pop; rock; singer songwriter,Best Of 2021: Summer Lounge,,
175,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,200,66,1084334,country pop; pop rock; power pop; country; overrated,Kids Hits 2022,,
182,spotify:track:6GXgd1BPD9bUpqw5AntGV5,Taylor Swift,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,10,139,10,1074899,synthpop; pop; pop rock; electropop; taylors version,1989 (Taylor's Version),,
189,spotify:track:3pv7Q5v2dpdefwdWIvE7yH,Taylor Swift,Shake It Off (Taylor's Version),Taylor Swift,11,151,10,1052887,dance-pop; pop; teen pop; pep band; marching band,1989 (Taylor's Version),,
194,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,194,254,1043954,pop; screamo; brutal death metal; metal; overrated,Midnights,,
197,spotify:track:2ByBBvpR9b7IynvRmnG7kG,Taylor Swift,Clean (Taylor's Version),Taylor Swift,16,170,10,1033949,masterpiece; pop; female vocalist; ambient; indietronica,1989 (Taylor's Version),,
