rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
7,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,6,9,3124127
11,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,8,9,2693003
25,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,2,14,9,2073858
42,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,4,31,9,1641043
46,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,39,9,1589571
47,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,5,32,9,1573931
59,spotify:track:0ZNU020wNYvgW84iljPkPP,Taylor Swift,mirrorball,Taylor Swift,8,49,9,1325054
60,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,seven,Taylor Swift,10,48,9,1320603
67,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,14,51,9,1283992
76,spotify:track:7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,this is me trying,Taylor Swift,12,55,9,1204385
79,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,illicit affairs,Taylor Swift,13,58,9,1172240
89,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,betty,Taylor Swift,17,62,9,1141560
110,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,mad woman,Taylor Swift,16,76,9,1016986
124,spotify:track:08fa9LFcFBTcilB3iq2e2A,Taylor Swift,epiphany,Taylor Swift,19,98,9,910903
135,spotify:track:7MbT4I8qGntX4fMdqMQgke,Taylor Swift,peace,Taylor Swift,20,106,9,884467
155,spotify:track:6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,hoax,Taylor Swift,23,121,9,795266
