rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
7,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,3,15,3371148
20,spotify:track:3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man,Taylor Swift,4,14,8,2390779
22,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,Taylor Swift,3,18,78,2264559
31,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,26,8,1856552
43,spotify:track:43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,Taylor Swift,6,30,8,1599727
45,spotify:track:2Rk4JlNc2TPmZe2af99d45,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1,33,127,1561319
54,spotify:track:4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,Taylor Swift,16,42,8,1367109
62,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift,Miss Americana & The Heartbreak Prince,Taylor Swift,15,48,8,1261834
63,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,Taylor Swift,I Think He Knows,Taylor Swift,13,49,8,1246193
67,spotify:track:3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,Taylor Swift,9,52,33,1189668
71,spotify:track:12M5uqx0ZuwkpLp5rJim1a,Taylor Swift,Cornelia Street,Taylor Swift,23,54,8,1169821
76,spotify:track:1LLXZFeAHK9R4xUramtUKw,Taylor Swift,London Boy,Taylor Swift,25,57,8,1154313
102,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Taylor Swift,Death By A Thousand Cuts,Taylor Swift,26,61,8,1043217
130,spotify:track:1SymEzIT3H8UZfibCs3TYi,Taylor Swift,Afterglow,Taylor Swift,38,79,8,924351
145,spotify:track:5hQSXkFgbxjZo9uCwd11so,Taylor Swift,False God,Taylor Swift,34,89,8,873793
180,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,"Taylor Swift, The Chicks",Soon You’ll Get Better (feat. The Chicks),Taylor Swift,31,110,8,783913
189,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,Daylight,Taylor Swift,42,116,8,762175
