rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
4,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,43,174,5133322,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
6,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,9,177,4724542,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
41,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,50,285,2144694,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
48,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,57,144,2062521,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
52,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,55,614,2052454,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
54,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,76,240,2022568,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
79,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,81,26,1645330,pop rock; rock; indie rock; pop; country rock,True,,,
91,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,93,159,1552320,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
110,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,115,188,1450872,pop; country; love; indie folk; country pop,True,You Belong With Me,,
116,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,118,352,1410796,pop; electropop; gospel; edm; exile,True,Golden Collection,,
173,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,165,26,1179229,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
188,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,196,90,1150170,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
