rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
6,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,7,172,4589844,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
29,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,34,280,2212420,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
35,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,38,609,2112498,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
38,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,45,139,2064270,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
58,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,61,235,1845165,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
63,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,63,21,1759335,pop rock; rock; indie rock; pop; country rock,True,,,
74,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,77,154,1640790,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
97,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,109,347,1431070,pop; electropop; gospel; edm; exile,True,Golden Collection,,
98,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,106,169,1429792,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
105,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,108,183,1413104,pop; country; love; indie folk; country pop,True,You Belong With Me,,
135,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,135,21,1259904,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
186,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,192,85,1121329,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
196,spotify:track:79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),Taylor Swift,2,191,21,1107336,country pop; country; pop rock; pop; ballad,True,Speak Now (Taylor's Version),,
