rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
24,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,24,185,2387670,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
70,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,84,77,1507633,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
76,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,71,87,514,1451273,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
102,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,130,140,1320691,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
109,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,116,38,1285542,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
110,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,108,123,44,1283625,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
113,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,115,183,1257553,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
121,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,134,252,1223208,pop; electropop; gospel; edm; exile,True,Golden Collection,,
133,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,170,108,1158646,country; pop; taylor swift; love; country pop,True,Speak Now,,
157,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,160,59,1096090,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
192,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,-1,139,1005503,pop; synthpop; electropop; overrated; aoty,True,Midnights [Clean],,
