rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
22,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,22,205,2683987,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
44,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,42,97,2157107,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
65,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,57,65,534,1778081,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
86,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,76,84,64,1593373,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
89,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,82,160,1578883,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
96,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,91,128,1549295,country; pop; taylor swift; love; country pop,True,Speak Now,,
105,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,96,79,1477678,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
120,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,113,272,1391446,pop; electropop; gospel; edm; exile,True,Golden Collection,,
156,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,146,203,1259509,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
169,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,157,58,1219885,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
186,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,-1,19,1158553,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
