rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,album,release_date,days_since_release
4,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,3,281,4309866,electropop; pop; synthpop; industrial pop; synthwave,Lover,,
7,spotify:track:1Iq8oo9XkmmvCQiGOfORiz,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1,8,18,3934440,pop; synthpop; synthwave; electropop; masterpiece,1989 (Taylor’s Version) (Deluxe),,
21,spotify:track:5KD6AEm19QnMbfWpfoOHMl,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,2,22,18,2640344,from the vault; synthpop; dance-pop; female vocalist; alt-pop,1989 (Taylor’s Version) (Deluxe),,
30,spotify:track:71BqAINEnezjQfxE4VuJfq,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,2,35,18,2223123,synthpop; pop; dream pop; female vocalists; singer song writer,1989 (Taylor’s Version) (Deluxe),,
44,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,46,389,1949259,rock; grunge; 90s; test-tag; batch-test,Midnights [Clean],,
48,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,50,292,1834313,pop; country; love; indie folk; country pop,You Belong With Me,,
51,spotify:track:4NioO5R9sHEZh4cGzMHyNt,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,4,54,18,1759018,pop; synthpop; pop rock; female vocalists; singer songwriter,1989 (Taylor’s Version) (Deluxe),,
58,spotify:track:1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,Style (Taylor's Version),Taylor Swift,1,58,18,1611920,better than original; pop; pop perfection; synthpop; synthwave,1989 (Taylor's Version),,
65,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,67,278,1548051,dream pop; folk; folk pop; indie pop; indie,folklore: the long pond studio sessions (from the Disney+ special),,
66,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,79,262,1545816,pop; screamo; brutal death metal; metal; overrated,Midnights,,
68,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,74,344,1537961,folk pop; folk; chamber pop; singer-songwriter; indie,Now That's What I Call Music! Vol. 76,,
69,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,76,456,1518690,pop; electropop; gospel; edm; exile,Golden Collection,,
71,spotify:track:1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,Wildest Dreams (Taylor's Version),Taylor Swift,12,73,90,1512706,pop; dream pop; synthpop; ballad; lana del rey -ish,1989 (Taylor's Version),,
78,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,64,718,1488427,pop; love at first listen; 2014; female vocalists; best of 2014,1989,,
90,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,84,248,1424015,pop; synthpop; love at first listen; taylor swift; 1989,1989,,
115,spotify:track:45wMBGri1PORPjM9PwFfrS,Taylor Swift,Blank Space (Taylor's Version),Taylor Swift,3,104,18,1344090,electropop; pop; synthpop; teen pop; taylor swift,1989 (Taylor's Version),,
155,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,133,91,1195868,overrated; country; country pop; rock; singer songwriter,Best Of 2021: Summer Lounge,,
168,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,145,71,1155215,country pop; pop rock; power pop; country; overrated,Kids Hits 2022,,
180,spotify:track:045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,Out Of The Woods (Taylor's Version),Taylor Swift,8,180,17,1131906,synthpop; electropop; my top songs; pop; goodgirl owns this song,1989 (Taylor's Version),,
199,spotify:track:6T0sEnqjmHISIKwFETeeiP,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,9,-1,16,1078364,synthpop; from the vault; synth pop; amazing; suburban legends,1989 (Taylor’s Version) (Deluxe),,
