rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
3,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,4,188,5093475,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
26,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,22,155,2598713,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
30,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,26,625,2480527,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
39,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,36,296,2284158,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
41,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,38,185,2255455,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
54,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,53,251,1888662,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
76,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,68,170,1660634,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
82,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,84,199,1549324,pop; country; love; indie folk; country pop,True,You Belong With Me,,
84,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,80,363,1538107,pop; electropop; gospel; edm; exile,True,Golden Collection,,
105,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,54,83,101,1427932,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
113,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,97,37,1395300,pop rock; rock; indie rock; pop; country rock,True,,,
153,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,165,27,1217496,country pop; pop rock; power pop; country; overrated,True,Kids Hits 2022,,
162,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,166,51,1194273,overrated; country; country pop; rock; singer songwriter,True,Best Of 2021: Summer Lounge,,
168,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,159,37,1178373,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
