rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,1,2,5621828
4,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,3,2,4872836
5,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,2,2,2,4701104
8,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,4,4,2,3806266
9,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,5,5,2,3743407
11,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,9,2,3428555
12,spotify:track:0ZNU020wNYvgW84iljPkPP,Taylor Swift,mirrorball,Taylor Swift,8,8,2,3270128
13,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,seven,Taylor Swift,10,10,2,3137577
14,spotify:track:7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,this is me trying,Taylor Swift,12,12,2,2983807
16,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,14,14,2,2943321
18,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,illicit affairs,Taylor Swift,13,13,2,2860524
20,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,betty,Taylor Swift,17,17,2,2685854
23,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,mad woman,Taylor Swift,16,16,2,2605176
28,spotify:track:08fa9LFcFBTcilB3iq2e2A,Taylor Swift,epiphany,Taylor Swift,19,19,2,2416549
33,spotify:track:7MbT4I8qGntX4fMdqMQgke,Taylor Swift,peace,Taylor Swift,20,20,2,2277880
43,spotify:track:6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,hoax,Taylor Swift,23,23,2,2072185
