rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
4,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,1,3,6,3674506
20,spotify:track:0sY6ZUTh4yoctD8VIXz339,Taylor Swift,champagne problems,Taylor Swift,3,17,6,2374683
27,spotify:track:6NriykdkRrjQMZo1sfVYUo,"Taylor Swift, HAIM","no body, no crime (feat. HAIM)",Taylor Swift,5,21,6,2074640
33,spotify:track:5BK0uqwY9DNfZ630STAEaq,Taylor Swift,gold rush,Taylor Swift,4,24,6,1985850
35,spotify:track:4GBkffrtA51p17JH35irGA,Taylor Swift,‘tis the damn season,Taylor Swift,6,26,6,1956489
48,spotify:track:0PurA4JVJ8YQgSVopY8fn6,Taylor Swift,tolerate it,Taylor Swift,7,36,6,1718166
58,spotify:track:73YUReisjb3A9ActdLLjJQ,Taylor Swift,happiness,Taylor Swift,9,41,6,1551541
65,spotify:track:19CSr8rwW05VJL2F91KFNK,Taylor Swift,ivy,Taylor Swift,15,47,6,1457884
73,spotify:track:4tyX1rw9X309WkEdh2As4B,"Taylor Swift, The National",coney island (feat. The National),Taylor Swift,11,56,6,1380543
75,spotify:track:3w9VRlKPvNxj40RdUGRweH,Taylor Swift,dorothea,Taylor Swift,12,54,6,1370673
77,spotify:track:0vVMlbdYx2080Oa9FndPZr,Taylor Swift,long story short,Taylor Swift,18,62,6,1355729
81,spotify:track:0AaV4MJrgmLV3XhoiWXjjb,"Taylor Swift, Bon Iver",evermore (feat. Bon Iver),Taylor Swift,16,63,6,1334306
95,spotify:track:1XjHRolIXL2M1EEOUsGGR4,Taylor Swift,cowboy like me,Taylor Swift,20,71,6,1243072
101,spotify:track:7vBNFh3NIZTj6tB5s1IBjE,Taylor Swift,marjorie,Taylor Swift,24,80,6,1206622
123,spotify:track:3uayvzcbqFydIbgUeC6EJh,Taylor Swift,closure,Taylor Swift,28,95,6,1068718
193,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,189,91,792775
