rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
1,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,36,7949843,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
6,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,5,36,4333927,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
39,spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Taylor Swift,Elizabeth Taylor,Taylor Swift,2,24,36,2256370,who put katy perry?; pop; baroque pop; soty; halsey,True,The Life of a Showgirl,,
55,spotify:track:03bTIHJElXZ0O0jqOQvAbY,Taylor Swift,Father Figure,Taylor Swift,4,41,36,2046507,soty; best of 2025; synthpop; pop; female vocalist,True,The Life of a Showgirl,,
79,spotify:track:5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,6,63,36,1768714,pop; power pop; rnb; disco; acid rock,True,,,
81,spotify:track:2TEQvxxQabwLQMqWMg1qGu,Taylor Swift,Wi$h Li$t,Taylor Swift,7,60,36,1753172,pop; synthpop; fav; synth pop; dream,True,The Life of a Showgirl,,
114,spotify:track:5ylJtmaWPJ33cW3En7WOu0,Taylor Swift,Wood,Taylor Swift,5,91,36,1538855,pop; funk; disco; sexy; 70s,True,The Life of a Showgirl,,
125,spotify:track:2x3mwb96B6TquRqMtbxUE1,Taylor Swift,Actually Romantic,Taylor Swift,6,99,36,1499405,pop rock; power pop; best of 2025; ended flopli xcx; disco,True,The Life of a Showgirl,,
141,spotify:track:1appZ3c336FkPvCuywfmrs,Taylor Swift,CANCELLED!,Taylor Swift,5,112,36,1442901,pop; soty; rock; female vocalist; singer-songwriter,True,The Life of a Showgirl,,
170,spotify:track:62V2ZHslgQV98gH4AuVXnr,Taylor Swift,Ruin The Friendship,Taylor Swift,10,137,36,1360320,pop; country pop; peter; soft rock; country,True,The Life of a Showgirl,,
183,spotify:track:62HoDY1Km6lm47haFpUn9c,Taylor Swift,Eldest Daughter,Taylor Swift,5,143,36,1324690,pop; 2020s; sad; experimental; ballad,True,The Life of a Showgirl,,
