rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
6,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,7,12,2965720
10,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,10,12,2550073
28,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,2,21,12,1892592
48,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,4,42,12,1487511
49,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,46,12,1446674
50,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,5,47,12,1446052
68,spotify:track:0ZNU020wNYvgW84iljPkPP,Taylor Swift,mirrorball,Taylor Swift,8,60,12,1183976
71,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,seven,Taylor Swift,10,63,12,1168221
72,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,14,64,12,1161899
85,spotify:track:7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,this is me trying,Taylor Swift,12,73,12,1090364
90,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,illicit affairs,Taylor Swift,13,76,12,1067738
98,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,betty,Taylor Swift,17,88,12,1021472
114,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,mad woman,Taylor Swift,16,103,12,930318
132,spotify:track:08fa9LFcFBTcilB3iq2e2A,Taylor Swift,epiphany,Taylor Swift,19,121,12,837957
137,spotify:track:7MbT4I8qGntX4fMdqMQgke,Taylor Swift,peace,Taylor Swift,20,127,12,818671
157,spotify:track:6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,hoax,Taylor Swift,23,144,12,741791
199,spotify:track:7bad461siaxECNlaYsmIo6,Taylor Swift,Love Story,Taylor Swift,168,193,5,631239
