rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:0WxiQqTcK3ZErx2mMWgtm6","Lartiste, Caroliina","Mafiosa (feat. Caroliina)","Purple Money / Zayn Corporation",1,1,51,"264160"
2,"spotify:track:0FYpW0zBO7cht8qGRY41Mz","Vald","Désaccordé","Universal Music Division Capitol Music France",1,2,100,"204055"
3,"spotify:track:7HK0UeyxUWJjc6ndRZVKFg","GIMS, Vianney","La même","Chahawat",2,3,37,"196469"
4,"spotify:track:7qibGVhkRyQ4kgYwzZu7iG","L'Algérino","Va Bene - Extrait de la BOF de ""Taxi 5""","Universal Music Division Capitol Music France",4,4,30,"191168"
5,"spotify:track:6L6yn9GeVqnlWX1npp6rAK","Dadju","Bob Marley","Universal Music Division Capitol Music France",3,5,142,"184684"
6,"spotify:track:2XW4DbS6NddZxRPm5rMCeY","Drake","God's Plan","Cash Money/Drake LP6",1,6,85,"170777"
7,"spotify:track:0fACF9oFLE2IOaEyRvRTrL","Marwa Loud","Fallait Pas","Purple Money",3,9,112,"141734"
8,"spotify:track:3XfnssSD9HMQ9LhVOJvXTE","Aya Nakamura","Djadja","Rec. 118",8,11,8,"138746"
9,"spotify:track:1qRZfv2ZbAZGPnfbIV3YvD","Ninho","M.I.L.S 2.0","Rec. 118 / Mal Luné Music",1,7,17,"137092"
10,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Joytime Collective",10,13,57,"133734"
11,"spotify:track:3yndKI4zWEyC36BQYrdKBA","Therapie TAXI, Roméo Elvis","Hit Sale","Panenka Music",11,12,74,"129971"
12,"spotify:track:39N9RPD9MRb5WmoLzNzPeA","Nicky Jam, J Balvin","X","Sony Music Latin",12,14,35,"124355"
13,"spotify:track:3u3kWFntWbm4YrO5384wqF","GIMS, Super Sako, Hayko","Mi Gna","Play Two",8,16,86,"122900"
14,"spotify:track:7BtAkqRFQjvOYOq5k5mlCb","Ninho","Fendi","Rec. 118 / Mal Luné Music",2,8,16,"115731"
15,"spotify:track:3MVTefqbeNX5yHFOmnHy3X","Ninho","Un Poco","Rec. 118 / Mal Luné Music",6,10,16,"115323"
16,"spotify:track:5CLGzJsGqhCEECcpnFQA8x","Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Atlantic Records UK",15,19,72,"110300"
17,"spotify:track:5RQ3ZyfOfJJ2qLKOZTmLiB","Sofiane","Lundi","Universal Music Division Capitol Music France",3,17,83,"106022"
18,"spotify:track:6PvouhcF7NDx18gVoEzs14","Ninho","Coffrer","Rec. 118 / Mal Luné Music",4,15,17,"104493"
19,"spotify:track:63SevszngYpZOwf63o61K4","Dennis Lloyd","Nevermind","WM Italy",19,21,27,"101825"
20,"spotify:track:6dAx0jUY9lnXEtBiK7e2ZZ","Lartiste","Vai et viens","Purple Money / Zayn Corporation",6,20,101,"98459"
21,"spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ","David Guetta, Martin Garrix, Brooks","Like I Do","Parlophone (France)",15,23,37,"96249"
22,"spotify:track:3soOPBuMK8YMdWnV7xpEyf","Sean Paul, David Guetta, Becky G","Mad Love","Universal-Island Records Ltd.",22,25,23,"95717"
23,"spotify:track:1uaAq8pSghvpVxlrOrgdeO","Lomepal","Yeux disent","Pineale Prod - Grand Musique Management",15,26,289,"87842"
24,"spotify:track:5tblb3Aojs2S91eE1lxWxP","Marwa Loud","Billet","Purple Money",4,28,37,"86782"
25,"spotify:track:1gm616Plq4ScqNi7TVkZ5N","The Weeknd","Call Out My Name","The Weeknd/Lyric",21,30,16,"86155"
26,"spotify:track:1cTZMwcBJT0Ka3UJPXOeeN","Drake","Nice For What","Cash Money/Drake LP6",18,18,8,"86034"
27,"spotify:track:5fuSDvNupEYnbjhZh8mQAq","GIMS, Sofiane","Loup garou","Chahawat",3,24,37,"84549"
28,"spotify:track:6lOWoTqVnAWXchddtTH31W","Tom Walker","Leave a Light On","Relentless Records",19,34,133,"83654"
29,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",27,27,9,"82603"
30,"spotify:track:65NwOZqoXny4JxqAPlfxRF","Post Malone, Ty Dolla $ign","Psycho (feat. Ty Dolla $ign)","Republic Records",20,32,51,"80884"
31,"spotify:track:2ARqIya5NAuvFVHSN3bL0m","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",31,36,67,"80776"
32,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther (TDE/DMG) PS",6,33,99,"78112"
33,"spotify:track:2Bb3mu3lfUrcRoTi3IcvQc","Big Boi","All Night","Craft Recordings",16,39,75,"76386"
34,"spotify:track:2E0sFoOodpQIaEpglLudU6","Ninho","Pavé","Rec. 118 / Mal Luné Music",6,22,16,"76343"
35,"spotify:track:45Egmo7icyopuzJN0oMEdk","Khalid, Normani","Love Lies","RCA Records Label",35,46,44,"75117"
