rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6iycYUk3oB0NPMdaDUrN1w","Playboi Carti","EVIL J0RDAN","AWGE/Interscope Records",1,1,2,"7666367"
2,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,4,212,"7377270"
3,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,8,149,"6546518"
4,"spotify:track:3LPLRNr58Z9Pn0clnEtkXb","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",2,6,11,"6323130"
5,"spotify:track:68qeaZhtMZ6abrJCYt6nQn","Playboi Carti, The Weeknd","RATHER LIE (with The Weeknd)","AWGE/Interscope Records",3,3,2,"5922002"
6,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",1,15,303,"5307584"
7,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",2,14,114,"5260617"
8,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,19,70,"4589432"
9,"spotify:track:3VdooJLOy4tLxKpnn46SMP","Playboi Carti, Travis Scott","CRUSH (with Travis Scott)","AWGE/Interscope Records",2,2,2,"4482298"
10,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",1,20,314,"4434298"
11,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",3,21,149,"4205958"
12,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",3,28,70,"3957121"
13,"spotify:track:0fK7ie6XwGxQTIkpFoWkd1","JENNIE","like JENNIE","OA Entertainment/Columbia",7,24,9,"3950438"
14,"spotify:track:3WRUvGqySBZC6RkB5c2w1S","Playboi Carti","MOJO JOJO","AWGE/Interscope Records",7,7,2,"3909620"
15,"spotify:track:2n9fC0A4ptmWqYeMXEVaok","Playboi Carti, Kendrick Lamar","GOOD CREDIT (with Kendrick Lamar)","AWGE/Interscope Records",15,16,2,"3757928"
16,"spotify:track:5SIvP6TdWc9DNvKbENjnYc","Playboi Carti, Travis Scott","PHILLY (with Travis Scott)","AWGE/Interscope Records",10,10,2,"3736045"
17,"spotify:track:2LHNTC9QZxsL3nWpt8iaSR","Lady Gaga","Abracadabra","Interscope Records",2,29,41,"3653940"
18,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",8,30,103,"3635030"
19,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther (TDE/DMG) PS",2,32,646,"3588707"
20,"spotify:track:0rNgWFQJtfttOYIHfDOHCg","Playboi Carti, Kendrick Lamar, Jhené Aiko","BACKD00R (feat. Kendrick Lamar & Jhené Aiko)","AWGE/Interscope Records",13,13,2,"3581964"
21,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,36,422,"3414912"
22,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",6,35,210,"3373047"
23,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",1,42,338,"3335546"
24,"spotify:track:3j3SfV4hAcR4XjCvW393Gr","Playboi Carti","POP OUT","AWGE/Interscope Records",5,5,2,"3330878"
25,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",2,40,170,"3330454"
26,"spotify:track:4evMMKc2HD6fV9slMfgkMx","Playboi Carti, Skepta","TOXIC (with Skepta)","AWGE/Interscope Records",18,18,2,"3325360"
27,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",8,43,303,"3312796"
28,"spotify:track:5xHgo5JN0wfsV41HnRaos5","Chappell Roan","The Giver","Chappell Roan PS/ Island",9,9,2,"3257417"
29,"spotify:track:00iLTetTLAeImmBlh6jOJh","Playboi Carti","K POP","AWGE/Interscope Records",11,11,2,"3250112"
30,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",18,39,37,"3204974"
31,"spotify:track:3lAEHk0eZzMKtCUFLXz8Ln","Playboi Carti","RADAR","AWGE/Interscope Records",12,12,2,"3196028"
32,"spotify:track:79mFFAOYcG8ZF6AN1JecAL","Playboi Carti","FINE SHIT","AWGE/Interscope Records",17,17,2,"3187591"
33,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",5,44,341,"3132090"
34,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,34,240,"3072555"
35,"spotify:track:0aB0v4027ukVziUGwVGYpG","Kendrick Lamar, Lefty Gunplay","tv off (feat. lefty gunplay)","pgLang, under exclusive license to Interscope Records",5,48,114,"2993390"
36,"spotify:track:6393yGahSJ9slVdOwSxOVR","Chappell Roan","Pink Pony Club","Chappell Roan PS/ Island",18,49,211,"2945925"
37,"spotify:track:4il87YHqSV9UqbBkXM7z7m","Tate McRae","Sports car","RCA Records Label",14,46,51,"2945463"
38,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",33,50,18,"2922653"
39,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",5,55,70,"2921655"
40,"spotify:track:6q2PbvM9UEig4r8xku7VIb","Playboi Carti","HBA","AWGE/Interscope Records",37,37,2,"2845713"
41,"spotify:track:1eTaznNW4Xxtx9za2SMTXB","Doechii","DENIAL IS A RIVER","Top Dawg Entertainment/Capitol Records",16,51,72,"2842290"
42,"spotify:track:1pzN8bCzy017iK3vWzkk6Z","Playboi Carti, Travis Scott","WAKE UP F1LTHY (with Travis Scott)","AWGE/Interscope Records",25,25,2,"2820850"
43,"spotify:track:78HEzDEs1QUnHB2DbxgC1s","Alemán, Neton Vega","Te Quería Ver","HOMEGROWN MAFIA S.A. DE C.V./Sony Music México-Latin",26,54,39,"2795597"
44,"spotify:track:3KgHiAVuP88QoQs9CO4z1P","Tito Double P","TATTOO","Double P Records",21,53,16,"2789153"
45,"spotify:track:2ydagYqcyFfRtQPzKc5E8l","Playboi Carti","I SEEEEEE YOU BABY BOI","AWGE/Interscope Records",22,22,2,"2775901"
46,"spotify:track:21aDVa64pWR8SYQ7wBRMkd","Playboi Carti, Future, Travis Scott","CHARGE DEM HOES A FEE (with Future & Travis Scott)","AWGE/Interscope Records",23,23,2,"2703031"
47,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",5,58,486,"2672227"
48,"spotify:track:2u9S9JJ6hTZS3Vf22HOZKg","Drake","NOKIA","OVO Sound",27,57,30,"2661502"
49,"spotify:track:4Hk1gmBr2KVEXr3hHwSgUi","DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15","Mãe Solteira","FORTAL MUSIC",47,66,8,"2514542"
50,"spotify:track:4qvsNsA4gQKC9HLrmPC2Vx","Playboi Carti, Future","TRIM (with Future)","AWGE/Interscope Records",31,31,2,"2496217"
51,"spotify:track:7xAvtuHf8nGi5OtXVPYgb3","Playboi Carti","CRANK","AWGE/Interscope Records",27,27,2,"2479120"
52,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",2,59,205,"2477573"
53,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",7,62,70,"2461281"
54,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",2,65,525,"2426743"
55,"spotify:track:4rXxjHSAglOynjIF8Z34dx","Playboi Carti","COCAINE NOSE","AWGE/Interscope Records",38,38,2,"2393052"
56,"spotify:track:2JJFJEvFSWyQ59Pwl2gqSF","Playboi Carti","MUNYUN","AWGE/Interscope Records",26,26,2,"2388939"
57,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",4,67,268,"2377317"
58,"spotify:track:4XcZp2xqbiD8YsnPboNUDo","Playboi Carti, Young Thug, Ty Dolla $ign","WE NEED ALL DA VIBES (with Young Thug & Ty Dolla $ign)","AWGE/Interscope Records",41,41,2,"2363098"
59,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",8,68,70,"2361010"
60,"spotify:track:7oZOCPjlLpHZtIebTXhlfZ","Playboi Carti, Lil Uzi Vert","JUMPIN (with Lil Uzi Vert)","AWGE/Interscope Records",33,33,2,"2339823"
61,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",37,75,84,"2329627"
62,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",39,77,79,"2325534"
63,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",14,76,79,"2318942"
64,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",32,72,548,"2255457"
65,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Lord Huron",15,84,957,"2242448"
66,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",15,81,1535,"2238719"
67,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","Bruno Mars","Just the Way You Are","Elektra (NEK)",27,79,798,"2223630"
68,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",9,82,70,"2212765"
69,"spotify:track:3surY3LebvLLdJezmiKUBO","Playboi Carti, Lil Uzi Vert","TWIN TRIM (with Lil Uzi Vert)","AWGE/Interscope Records",45,45,2,"2209817"
70,"spotify:track:4EIFwndJvGpgFjsEbNuYif","JENNIE, Doechii","ExtraL (feat. Doechii)","OA Entertainment/Columbia",18,70,23,"2208483"
71,"spotify:track:3be9ACTxtcL6Zm4vJRUiPG","yung kai","blue","BMG Rights Management (US) LLC",22,83,105,"2193117"
72,"spotify:track:4uoADk7q83CHvXHW3k1etM","Playboi Carti","OLYMPIAN","AWGE/Interscope Records",47,47,2,"2190308"
73,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",34,86,1249,"2175107"
74,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",14,80,1664,"2153093"
75,"spotify:track:7ricDBUakN3N0YkkKE8Obu","Beéle, Ovy On The Drums","mi refe","5020 Records",56,85,73,"2135611"
76,"spotify:track:3FjK86616FbluOfTxNK2gY","Sleepy Hallow, Doechii","ANXIETY (feat. Doechii)","Winners Circle/RCA Records",11,71,17,"2135116"
77,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",11,89,983,"2132776"
78,"spotify:track:2tHwzyyOLoWSFqYNjeVMzj","Sabrina Carpenter","Please Please Please","Island Records",1,78,282,"2101536"
79,"spotify:track:541sN2qNfIlllGn9nGOQoC","Tate McRae","Revolving door","RCA Records Label",18,63,23,"2097398"
80,"spotify:track:5Z75FvRFiultmPFWHx5jQ7","Gabito Ballesteros, Tito Double P","7 DIAS","Los CT Records",15,91,44,"2082177"
81,"spotify:track:4oB8Xd7gMlUEtWoD8bmCXW","Neton Vega, Peso Pluma","Morena","Josa Records",59,87,29,"2052868"
82,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",13,92,742,"2036991"
83,"spotify:track:3gJAFFELdZyIM8tiwLAikg","JENNIE, Dua Lipa","Handlebars (feat. Dua Lipa)","OA Entertainment/Columbia",17,73,9,"2005828"
84,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",21,98,1000,"1995613"
85,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",2,94,359,"1989654"
