title,track_id,spotify_url,previous_streams,new_streams,delta,reason,raw
The Story Of Us,3lXekiVK1ZPZbKconsys73,https://open.spotify.com/track/3lXekiVK1ZPZbKconsys73,166451519,52581780,-113869739,lower_than_previous,52 581 780
