rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6iycYUk3oB0NPMdaDUrN1w","Playboi Carti","EVIL J0RDAN","AWGE/Interscope Records",1,-1,1,"9515551"
2,"spotify:track:3VdooJLOy4tLxKpnn46SMP","Playboi Carti, Travis Scott","CRUSH (with Travis Scott)","AWGE/Interscope Records",2,-1,1,"7889294"
3,"spotify:track:68qeaZhtMZ6abrJCYt6nQn","Playboi Carti, The Weeknd","RATHER LIE (with The Weeknd)","AWGE/Interscope Records",3,-1,1,"7392291"
4,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,1,211,"7292979"
5,"spotify:track:3j3SfV4hAcR4XjCvW393Gr","Playboi Carti","POP OUT","AWGE/Interscope Records",5,-1,1,"7232787"
6,"spotify:track:3LPLRNr58Z9Pn0clnEtkXb","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",2,2,10,"6747953"
7,"spotify:track:3WRUvGqySBZC6RkB5c2w1S","Playboi Carti","MOJO JOJO","AWGE/Interscope Records",7,-1,1,"6634742"
8,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,3,148,"6329512"
9,"spotify:track:5xHgo5JN0wfsV41HnRaos5","Chappell Roan","The Giver","Chappell Roan PS/ Island",9,-1,1,"6268458"
10,"spotify:track:5SIvP6TdWc9DNvKbENjnYc","Playboi Carti, Travis Scott","PHILLY (with Travis Scott)","AWGE/Interscope Records",10,-1,1,"6258201"
11,"spotify:track:00iLTetTLAeImmBlh6jOJh","Playboi Carti","K POP","AWGE/Interscope Records",11,-1,1,"6216354"
12,"spotify:track:3lAEHk0eZzMKtCUFLXz8Ln","Playboi Carti","RADAR","AWGE/Interscope Records",12,-1,1,"5531741"
13,"spotify:track:0rNgWFQJtfttOYIHfDOHCg","Playboi Carti, Kendrick Lamar, Jhené Aiko","BACKD00R (feat. Kendrick Lamar & Jhené Aiko)","AWGE/Interscope Records",13,-1,1,"5523965"
14,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",2,5,113,"5501889"
15,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",1,4,302,"5473838"
16,"spotify:track:2n9fC0A4ptmWqYeMXEVaok","Playboi Carti, Kendrick Lamar","GOOD CREDIT (with Kendrick Lamar)","AWGE/Interscope Records",16,-1,1,"5448577"
17,"spotify:track:79mFFAOYcG8ZF6AN1JecAL","Playboi Carti","FINE SHIT","AWGE/Interscope Records",17,-1,1,"5218029"
18,"spotify:track:4evMMKc2HD6fV9slMfgkMx","Playboi Carti, Skepta","TOXIC (with Skepta)","AWGE/Interscope Records",18,-1,1,"5046118"
19,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,8,69,"4580859"
