rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
28,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,28,214,2417970,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
32,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,34,106,2271630,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
58,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,56,56,543,1782845,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
63,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,66,169,1711315,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
69,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,69,70,73,1677285,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
79,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,78,137,1568178,country; pop; taylor swift; love; country pop,True,Speak Now,,
95,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,96,88,1475116,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
111,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,110,281,1392124,pop; electropop; gospel; edm; exile,True,Golden Collection,,
171,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,165,212,1157968,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
187,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,191,66,1103624,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
195,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,-1,146,1084959,pop; synthpop; electropop; overrated; aoty,True,Midnights [Clean],,
