rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
20,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,19,171,2550876,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
56,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,67,24,1640129,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
80,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,71,87,500,1355103,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
86,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,101,169,1336062,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
100,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,127,126,1270199,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
102,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,123,63,1263853,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
119,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,129,238,1166715,pop; electropop; gospel; edm; exile,True,Golden Collection,,
126,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,108,133,30,1144249,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
131,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,160,94,1114806,country; pop; taylor swift; love; country pop,True,Speak Now,,
176,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,-1,130,985194,pop; synthpop; electropop; overrated; aoty,True,Midnights [Clean],,
