rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
3,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,3,208,5398137,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
23,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,18,205,2633696,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
33,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,31,645,2361424,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
34,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,32,175,2352146,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
35,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,35,316,2324323,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
68,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,60,271,1780167,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
74,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,70,190,1689137,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
80,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,74,219,1632166,pop; country; love; indie folk; country pop,True,You Belong With Me,,
85,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,77,383,1594560,pop; electropop; gospel; edm; exile,True,Golden Collection,,
151,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,54,150,121,1290541,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
181,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,176,57,1208510,pop rock; rock; indie rock; pop; country rock,True,,,
192,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,189,70,1180934,overrated; country; country pop; rock; singer songwriter,True,Best Of 2021: Summer Lounge,,
199,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,195,45,1162103,country pop; pop rock; power pop; country; overrated,True,Kids Hits 2022,,
