rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,album,release_date,days_since_release
5,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,9,252,4275016,electropop; pop; synthpop; industrial pop; synthwave,Lover,,
32,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,45,689,2231089,pop; love at first listen; 2014; female vocalists; best of 2014,1989,,
35,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,50,219,2215427,pop; synthpop; love at first listen; taylor swift; 1989,1989,,
46,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,56,360,1886326,rock; grunge; 90s; test-tag; batch-test,Midnights [Clean],,
47,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,62,263,1883379,pop; country; love; indie folk; country pop,You Belong With Me,,
53,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,67,249,1798968,dream pop; folk; folk pop; indie pop; indie,folklore: the long pond studio sessions (from the Disney+ special),,
66,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,87,315,1645581,folk pop; folk; chamber pop; singer-songwriter; indie,Now That's What I Call Music! Vol. 76,,
71,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,85,427,1579409,pop; electropop; gospel; edm; exile,Golden Collection,,
95,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,109,234,1391045,pop; screamo; brutal death metal; metal; overrated,Midnights,,
136,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,54,129,153,1232123,pop; 2014; haters gonna hate; taylor swift; love at first listen,1989,,
147,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,151,52,1207166,country pop; pop rock; power pop; country; overrated,Kids Hits 2022,,
167,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,174,75,1130552,overrated; country; country pop; rock; singer songwriter,Best Of 2021: Summer Lounge,,
198,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,-1,155,1021089,pop rock; soft rock; pop; singer-songwriter; heartland rock,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),,
