rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
15,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,17,10,3099496,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
17,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,20,157,2755935,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
87,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,71,90,486,1438025,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
92,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,102,155,1402497,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
113,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,108,130,16,1274595,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
115,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,139,112,1270500,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
123,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,138,224,1229603,pop; electropop; gospel; edm; exile,True,Golden Collection,,
141,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,169,49,1157897,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
147,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,175,80,1141472,country; pop; taylor swift; love; country pop,True,Speak Now,,
166,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,185,121,1084334,pop; synthpop; electropop; overrated; aoty,True,Midnights [Clean],,
