rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
4,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,-1,1,5453121,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
19,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,15,148,3052436,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
79,spotify:track:0kAZ3H6G9Zac4PMpmobMkj,Taylor Swift,If This Was A Movie (Taylor’s Version),Taylor Swift,79,-1,1,1746877,country; pop; female vocalists; singer-songwriter; acoustic; country pop; taylor swift; american; snake; alternative,True,If This Was A Movie (Taylor’s Version) - Single,,
96,spotify:track:2RJnNdu4pb3MypbBroHU0T,"Taylor Swift, Joy Williams, John Paul White",Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),Taylor Swift,96,-1,1,1582079,country; pop; female vocalists; singer-songwriter; acoustic; country pop; taylor swift; american; snake; alternative,True,,,
112,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,115,146,1494411,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
113,spotify:track:2NIBaWXdjaTDmytjjwbEfP,Taylor Swift,Eyes Open (Taylor's Version),Taylor Swift,113,-1,1,1486765,country; pop; female vocalists; singer-songwriter; acoustic; country pop; taylor swift; american; snake; alternative,True,The More Red (Taylor’s Version) Chapter,,
119,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,94,121,477,1448984,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
