rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
1,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,27,8268469,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
4,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,3,27,4891211,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
13,spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Taylor Swift,Elizabeth Taylor,Taylor Swift,2,13,27,2845120,who put katy perry?; pop; baroque pop; soty; halsey,True,The Life of a Showgirl,,
19,spotify:track:03bTIHJElXZ0O0jqOQvAbY,Taylor Swift,Father Figure,Taylor Swift,4,17,27,2534080,soty; best of 2025; synthpop; pop; female vocalist,True,The Life of a Showgirl,,
33,spotify:track:5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,6,29,27,2247158,pop; power pop; rnb; disco; acid rock,True,,,
36,spotify:track:2TEQvxxQabwLQMqWMg1qGu,Taylor Swift,Wi$h Li$t,Taylor Swift,7,32,27,2205654,pop; synthpop; fav; synth pop; dream,True,The Life of a Showgirl,,
50,spotify:track:5ylJtmaWPJ33cW3En7WOu0,Taylor Swift,Wood,Taylor Swift,5,48,27,1990521,pop; funk; disco; sexy; 70s,True,The Life of a Showgirl,,
52,spotify:track:2x3mwb96B6TquRqMtbxUE1,Taylor Swift,Actually Romantic,Taylor Swift,6,50,27,1939757,pop rock; power pop; best of 2025; ended flopli xcx; disco,True,The Life of a Showgirl,,
56,spotify:track:1appZ3c336FkPvCuywfmrs,Taylor Swift,CANCELLED!,Taylor Swift,5,55,27,1863570,pop; soty; rock; female vocalist; singer-songwriter,True,The Life of a Showgirl,,
74,spotify:track:62V2ZHslgQV98gH4AuVXnr,Taylor Swift,Ruin The Friendship,Taylor Swift,10,69,27,1733442,pop; country pop; peter; soft rock; country,True,The Life of a Showgirl,,
79,spotify:track:62HoDY1Km6lm47haFpUn9c,Taylor Swift,Eldest Daughter,Taylor Swift,5,72,27,1704801,pop; 2020s; sad; experimental; ballad,True,The Life of a Showgirl,,
102,spotify:track:4qmFC3Jz5aQ0erlk2OSi2X,Taylor Swift,Honey,Taylor Swift,12,90,27,1550600,pop; rnb; soft rock; metal; power pop,True,The Life of a Showgirl,,
