rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
4,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,6,167,4517838,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
44,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,45,604,2084905,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
45,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,44,275,2079877,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
48,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,49,134,2007346,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
57,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,46,16,1863478,pop rock; rock; indie rock; pop; country rock,True,,,
67,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,68,230,1684459,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
82,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,80,149,1571669,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
111,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,103,342,1361662,pop; electropop; gospel; edm; exile,True,Golden Collection,,
115,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,113,178,1351142,pop; country; love; indie folk; country pop,True,You Belong With Me,,
124,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,102,16,1335186,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
140,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,128,164,1287291,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
175,spotify:track:79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),Taylor Swift,2,144,16,1171545,country pop; country; pop rock; pop; ballad,True,Speak Now (Taylor's Version),,
188,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,178,80,1133680,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
