rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,-1,1,17390253
2,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,-1,1,16419161
3,spotify:track:1wtOxkiel43cVs0Yux5Q4h,"Taylor Swift, Lana Del Rey",Snow On The Beach (feat. Lana Del Rey),Taylor Swift,3,-1,1,15030183
4,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift,Maroon,Taylor Swift,4,-1,1,14422463
5,spotify:track:4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,"You're On Your Own, Kid",Taylor Swift,5,-1,1,12842734
6,spotify:track:1DAHLigfUqSLrU3RLG1EKR,Taylor Swift,Midnight Rain,Taylor Swift,6,-1,1,12578139
7,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,Vigilante Shit,Taylor Swift,7,-1,1,11875754
8,spotify:track:0heeNYlwOGuUSe7TgUD27B,Taylor Swift,Question...?,Taylor Swift,8,-1,1,11563475
9,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,9,-1,1,10776931
10,spotify:track:3qoftcUZaUOncvIYjFSPdE,Taylor Swift,Bejeweled,Taylor Swift,10,-1,1,10483302
11,spotify:track:0A1JLUlkZkp2EFrosoNQi0,Taylor Swift,Labyrinth,Taylor Swift,11,-1,1,9841164
12,spotify:track:0wavGRldH0AWyu2zvTz8zb,Taylor Swift,Sweet Nothing,Taylor Swift,12,-1,1,9211064
13,spotify:track:7zcJSflhqcSGICHUjgncnj,Taylor Swift,Mastermind,Taylor Swift,13,-1,1,9137209
22,spotify:track:3UMrglJeju5yWyYIW6o99b,Taylor Swift,The Great War,Taylor Swift,22,-1,1,3683060
23,spotify:track:0BiqmkasE5FdrChwKfVp8X,Taylor Swift,Bigger Than The Whole Sky,Taylor Swift,23,-1,1,3643214
26,spotify:track:0aV5uARAknQgYhBaK944FP,Taylor Swift,"Would've, Could've, Should've",Taylor Swift,26,-1,1,3518231
27,spotify:track:6J834IBcZJMH38ksrgAqwF,Taylor Swift,Paris,Taylor Swift,27,-1,1,3416679
30,spotify:track:4356PL6jkERzJouVfQQkZo,Taylor Swift,High Infidelity,Taylor Swift,30,-1,1,3166791
34,spotify:track:6wAFvJPpTZVirBKGZ4EnMW,Taylor Swift,Glitch,Taylor Swift,34,-1,1,2916058
37,spotify:track:3QF5RsWzK1lCvf2o2cY65P,Taylor Swift,Dear Reader,Taylor Swift,37,-1,1,2779744
94,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,94,108,358,1459269
102,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,99,163,1390766
108,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,199,38,1346467
131,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,148,115,1258086
157,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,-1,118,1142647
181,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,177,97,1056216
191,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,-1,154,1017958
198,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,162,-1,5,1000148
