rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
13,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,14,221,2707737
30,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,33,113,2261180
33,spotify:track:3xYJScVfxByb61dYHTwiby,Taylor Swift,Hits Different,Taylor Swift,8,23,4,2226062
51,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,51,57,550,1800086
54,spotify:track:4zmKGsrXjLmljb5fTaBTot,"Taylor Swift, Lana Del Rey",Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,6,46,4,1712169
59,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,63,176,1680683
64,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,64,68,80,1658479
65,spotify:track:4i6cwNY6oIUU2XZxPIw82Y,"Taylor Swift, Ice Spice",Karma (feat. Ice Spice),Taylor Swift,5,53,4,1654656
73,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,79,144,1559329
75,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,81,95,1553675
103,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,105,219,1386871
119,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,128,288,1298279
140,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,144,153,1205692
181,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,189,71,1092394
182,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,186,27,1088324
190,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,193,124,1073750
