rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
24,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,24,187,2628628,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
63,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,62,79,1750722,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
74,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,71,76,516,1579870,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
95,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,93,142,1474386,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
107,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,105,105,46,1420652,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
109,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,103,40,1411612,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
113,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,113,185,1393436,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
129,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,125,254,1302696,pop; electropop; gospel; edm; exile,True,Golden Collection,,
143,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,145,61,1256777,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
145,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,141,110,1254621,country; pop; taylor swift; love; country pop,True,Speak Now,,
189,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,187,141,1100273,pop; synthpop; electropop; overrated; aoty,True,Midnights [Clean],,
