pop_rank,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank
13,30,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,11,41,8,171805,pop; best of 2024; soty; synthpop; singer-songwriter,True,The Tortured Poets Department (Webstore Exclusive),,,19.0
39,119,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,56,117,8,80564,pop; best of 2024; synthpop; dance-pop; soty,True,THE TORTURED POETS DEPARTMENT,2024-04-19,7,42.0
42,124,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,36,85,208,79564,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,2023-10-18,191,31.0
54,163,spotify:track:3Vevii7qKqrmW8CcyzBHDl,Taylor Swift,"So Long, London",Taylor Swift,35,123,8,68965,pop; best of 2024; singer-songwriter; synthpop; wsum 91.7 fm madison,True,THE TORTURED POETS DEPARTMENT,,,44.0
57,181,spotify:track:2F3N9tdombb64aW6VtZOdo,Taylor Swift,Down Bad,Taylor Swift,38,136,8,66932,pop; synthpop; best of 2024; love at first listen; pop perfect,True,THE TORTURED POETS DEPARTMENT,,,48.0
60,192,spotify:track:2XXwLdtuAcE0HSCu61ijAb,Taylor Swift,My Boy Only Breaks His Favorite Toys,Taylor Swift,33,153,8,63950,pop; best of 2024; synthpop; female vocalists; taylor swift,True,THE TORTURED POETS DEPARTMENT,,,51.0
