rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
20,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,21,203,2775261,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
40,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,5,43,95,2139729,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
57,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,57,59,532,1766542,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
65,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,81,158,1686213,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
76,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,76,80,62,1633152,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
81,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,46,69,126,1611322,country; pop; taylor swift; love; country pop,True,Speak Now,,
89,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,86,77,1562437,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
103,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,102,270,1443333,pop; electropop; gospel; edm; exile,True,Golden Collection,,
134,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,140,201,1309719,pop; synthpop; dream pop; overrated; electropop,True,Midnights,,
137,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,Taylor Swift,4,139,56,1305881,lover; pop; dream pop; synthpop; rnb,True,All of the Girls You Loved Before,,
