rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
4,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,4,160,4694099,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
24,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,19,9,2572483,pop rock; rock; indie rock; pop; country rock,True,,,
37,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,33,268,2248627,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
39,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,25,38,597,2191616,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
40,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,27,39,127,2188358,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
65,spotify:track:3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,Enchanted (Taylor's Version),Taylor Swift,3,57,9,1762170,rock; country; country rock; pop rock; magic,False,Speak Now (Taylor's Version),,
72,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,73,142,1692257,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
74,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,72,223,1645890,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
83,spotify:track:79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),Taylor Swift,2,68,9,1600799,country pop; country; pop rock; pop; ballad,True,Speak Now (Taylor's Version),,
99,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,99,335,1473825,pop; electropop; gospel; edm; exile,True,Golden Collection,,
103,spotify:track:7G0gBu6nLdhFDPRLc0HdDG,Taylor Swift,Mine (Taylor's Version),Taylor Swift,1,79,9,1467810,pop rock; country pop; country; pop; country rock,True,Speak Now (Taylor's Version),,
108,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,101,171,1438839,pop; country; love; indie folk; country pop,True,You Belong With Me,,
142,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,133,157,1311979,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
169,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,Taylor Swift,Enchanted,Taylor Swift,41,172,191,1210056,country; pop; taylor swift; love; country pop,True,Speak Now,,
177,spotify:track:0NwGC0v03ysCYINtg6ns58,Taylor Swift,Better Than Revenge (Taylor's Version),Taylor Swift,5,135,9,1187466,country; rock; pop punk; country rock; power pop,True,Speak Now (Taylor's Version),,
182,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,124,179,73,1173214,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
186,spotify:track:3MytWN8L7shNYzGl4tAKRp,Taylor Swift,Sparks Fly (Taylor’s Version),Taylor Swift,4,143,9,1154358,country rock; country; taylors version; country pop; why is this not on the eras tour setlist,False,,,
194,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,192,14,1139630,country pop; pop rock; power pop; country; overrated,True,Kids Hits 2022,,
