rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
3,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,3,6,4247989
6,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,3,5,6,3591608
8,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,2,7,6,3080575
12,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,4,10,6,2518804
14,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,5,11,6,2474886
17,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,9,13,6,2306054
23,spotify:track:0ZNU020wNYvgW84iljPkPP,Taylor Swift,mirrorball,Taylor Swift,8,17,6,2117500
25,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,seven,Taylor Swift,10,18,6,2058950
31,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,14,22,6,2009701
38,spotify:track:7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,this is me trying,Taylor Swift,12,25,6,1927841
39,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,illicit affairs,Taylor Swift,13,27,6,1879053
41,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,betty,Taylor Swift,17,34,6,1791491
47,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,mad woman,Taylor Swift,16,42,6,1667221
53,spotify:track:08fa9LFcFBTcilB3iq2e2A,Taylor Swift,epiphany,Taylor Swift,19,47,6,1537791
57,spotify:track:7MbT4I8qGntX4fMdqMQgke,Taylor Swift,peace,Taylor Swift,20,49,6,1485251
68,spotify:track:6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,hoax,Taylor Swift,23,56,6,1331789
198,spotify:track:7bad461siaxECNlaYsmIo6,Taylor Swift,Love Story,Taylor Swift,198,-1,1,652551
