rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
1,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,37,7673807,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
5,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,6,37,4090336,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
38,spotify:track:1jgTiNob5cVyXeJ3WgX5bL,Taylor Swift,Elizabeth Taylor,Taylor Swift,2,39,37,2123436,who put katy perry?; pop; baroque pop; soty; halsey,True,The Life of a Showgirl,,
56,spotify:track:03bTIHJElXZ0O0jqOQvAbY,Taylor Swift,Father Figure,Taylor Swift,4,55,37,1845828,soty; best of 2025; synthpop; pop; female vocalist,True,The Life of a Showgirl,,
84,spotify:track:5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,6,79,37,1637852,pop; power pop; rnb; disco; acid rock,True,,,
95,spotify:track:2TEQvxxQabwLQMqWMg1qGu,Taylor Swift,Wi$h Li$t,Taylor Swift,7,81,37,1579738,pop; synthpop; fav; synth pop; dream,True,The Life of a Showgirl,,
128,spotify:track:5ylJtmaWPJ33cW3En7WOu0,Taylor Swift,Wood,Taylor Swift,5,114,37,1419388,pop; funk; disco; sexy; 70s,True,The Life of a Showgirl,,
132,spotify:track:2x3mwb96B6TquRqMtbxUE1,Taylor Swift,Actually Romantic,Taylor Swift,6,125,37,1392902,pop rock; power pop; best of 2025; ended flopli xcx; disco,True,The Life of a Showgirl,,
156,spotify:track:1appZ3c336FkPvCuywfmrs,Taylor Swift,CANCELLED!,Taylor Swift,5,141,37,1312744,pop; soty; rock; female vocalist; singer-songwriter,True,The Life of a Showgirl,,
198,spotify:track:62V2ZHslgQV98gH4AuVXnr,Taylor Swift,Ruin The Friendship,Taylor Swift,10,170,37,1226277,pop; country pop; peter; soft rock; country,True,The Life of a Showgirl,,
