rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,lastfm_tags,pop_flag,album,release_date,days_since_release
3,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,2,203,4733346,electropop; pop; synthpop; industrial pop; synthwave,True,Lover,,
26,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,4,34,200,2303237,dream pop; folk; folk pop; indie pop; indie,True,folklore: the long pond studio sessions (from the Disney+ special),,
28,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,12,30,170,2290951,pop; synthpop; love at first listen; taylor swift; 1989,True,1989,,
31,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,14,33,640,2207655,pop; love at first listen; 2014; female vocalists; best of 2014,True,1989,,
39,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,37,311,2031931,rock; grunge; 90s; test-tag; batch-test,False,Midnights [Clean],,
58,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,73,266,1629540,folk pop; folk; chamber pop; singer-songwriter; indie,True,Now That's What I Call Music! Vol. 76,,
70,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,81,214,1522144,pop; country; love; indie folk; country pop,True,You Belong With Me,,
75,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,77,185,1475673,pop; screamo; brutal death metal; metal; overrated,True,Midnights,,
78,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,68,86,378,1443366,pop; electropop; gospel; edm; exile,True,Golden Collection,,
137,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,54,130,116,1170335,pop; 2014; haters gonna hate; taylor swift; love at first listen,True,1989,,
149,spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,You Belong With Me (Taylor’s Version),Taylor Swift,16,164,42,1142179,country pop; pop rock; power pop; country; overrated,True,Kids Hits 2022,,
159,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),Taylor Swift,2,176,66,1120138,overrated; country; country pop; rock; singer songwriter,True,Best Of 2021: Summer Lounge,,
173,spotify:track:5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,4,187,52,1087907,pop rock; rock; indie rock; pop; country rock,True,,,
